epoch,step,min,max,mean,std
1,1000,-0.22832903265953064,-0.22832903265953064,-0.22832903265953064,0.0
2,2000,-0.23132827877998352,-0.23132827877998352,-0.23132827877998352,0.0
3,3000,0.29428499937057495,0.29428499937057495,0.29428499937057495,0.0
4,4000,-1.8849987983703613,-1.8849987983703613,-1.8849987983703613,0.0
5,5000,-0.22040985524654388,-0.22040985524654388,-0.22040985524654388,0.0
6,6000,0.008042380213737488,0.008042380213737488,0.008042380213737488,0.0
7,7000,-5.008317947387695,-5.008317947387695,-5.008317947387695,0.0
8,8000,0.9290671944618225,0.9290671944618225,0.9290671944618225,0.0
9,9000,2.4265875816345215,2.4265875816345215,2.4265875816345215,0.0
10,10000,-2.0730831623077393,-2.0730831623077393,-2.0730831623077393,0.0
