3,300,103.78485609236218
4,400,2.78797593832016
5,500,2.492548199892044
6,600,1.58920574426651
7,700,1.7057631671428681
8,800,1.562292309999466
9,900,1.7017408168315888
10,1000,1.6127613234519957
