1,200,0.000666785219364101
2,400,0.0017790256714215501
3,600,0.016093119997531175
4,800,0.12866789873689413
5,1000,0.7235416226089001
6,1200,2.8223826640844347
7,1400,8.08127913236618
8,1600,18.64973752975464
9,1800,37.875037336349486
10,2000,67.34986461639404
11,2200,110.2151821899414
12,2400,169.7895595550537
13,2600,247.53206993103026
14,2800,339.3630000305176
15,3000,453.4121336364746
16,3200,578.3580657958985
17,3400,727.7620812988281
18,3600,893.9708352661132
19,3800,1072.19395904541
20,4000,1248.493240661621
21,4200,1452.7026666259765
22,4400,1641.4343420410157
23,4600,1827.5241662597657
24,4800,2035.7839404296874
25,5000,2243.286722412109
26,5200,2483.3024645996093
27,5400,2688.6839624023437
28,5600,2921.5737377929686
29,5800,3179.0701306152346
30,6000,3417.7599438476564
31,6200,3683.7459033203127
32,6400,3929.9188537597656
33,6600,4216.389641113281
34,6800,4507.635130615235
35,7000,4838.762775878906
36,7200,5155.231452636719
37,7400,5497.828637695313
38,7600,5909.123742675782
39,7800,6279.009997558594
40,8000,6582.813569335937
41,8200,7079.629404296875
42,8400,7474.628891601563
43,8600,7917.568020019531
44,8800,8388.628076171875
45,9000,8810.249111328125
46,9200,9335.847858886718
47,9400,9805.121931152344
48,9600,10326.045395507812
49,9800,10836.994956054688
50,10000,11342.270751953125
