1,200,42.90758408546448
2,400,15.155512800216675
3,600,12.317080636024475
4,800,40.641339840888975
5,1000,80.33223423004151
6,1200,96.12928894042969
7,1400,104.1959300994873
8,1600,102.78893518447876
9,1800,101.98307033538818
10,2000,98.74923585891723
11,2200,95.23937713623047
12,2400,91.88316942214966
13,2600,91.62735929489136
14,2800,84.11040782928467
15,3000,81.87302326202392
16,3200,80.71203023910522
17,3400,79.10502239227294
18,3600,78.5399280166626
19,3800,75.7174411869049
20,4000,75.89983863830567
21,4200,74.96878273010253
22,4400,76.90805358886719
23,4600,76.70762035369873
24,4800,75.36004680633545
25,5000,74.42462207794189
26,5200,73.19408578872681
27,5400,69.8031819152832
28,5600,70.99220211029052
29,5800,69.4582677936554
30,6000,69.99904050827027
31,6200,66.78052728652955
32,6400,64.99818916320801
33,6600,64.42574295043946
34,6800,63.885151081085205
35,7000,65.07981147766114
36,7200,63.274812412261966
37,7400,62.26953643798828
38,7600,64.06046334266662
39,7800,64.70890377044678
40,8000,62.176195278167725
41,8200,62.96293090820313
42,8400,63.16068964004516
43,8600,61.749254055023194
44,8800,60.918755769729614
45,9000,61.38218142509461
46,9200,60.242616977691654
47,9400,58.33421195983887
48,9600,58.4686840057373
49,9800,58.21989080429077
50,10000,56.50443984031677
