epoch,step,min,max,mean,std
1,200,-92.51669311523438,-92.51669311523438,-92.51669311523438,0.0
2,400,-87.76100158691406,-87.76100158691406,-87.76100158691406,0.0
3,600,-83.49833679199219,-83.49833679199219,-83.49833679199219,0.0
4,800,-73.35102844238281,-73.35102844238281,-73.35102844238281,0.0
5,1000,-60.034576416015625,-60.034576416015625,-60.034576416015625,0.0
6,1200,-51.244651794433594,-51.244651794433594,-51.244651794433594,0.0
7,1400,-43.45671081542969,-43.45671081542969,-43.45671081542969,0.0
8,1600,-37.10991668701172,-37.10991668701172,-37.10991668701172,0.0
9,1800,-30.494714736938477,-30.494714736938477,-30.494714736938477,0.0
10,2000,-26.132719039916992,-26.132719039916992,-26.132719039916992,0.0
11,2200,-26.469100952148438,-26.469100952148438,-26.469100952148438,0.0
12,2400,-26.736719131469727,-26.736719131469727,-26.736719131469727,0.0
13,2600,-18.000938415527344,-18.000938415527344,-18.000938415527344,0.0
14,2800,-17.767961502075195,-17.767961502075195,-17.767961502075195,0.0
15,3000,-14.439178466796875,-14.439178466796875,-14.439178466796875,0.0
16,3200,-9.663495063781738,-9.663495063781738,-9.663495063781738,0.0
17,3400,-16.36658477783203,-16.36658477783203,-16.36658477783203,0.0
18,3600,-10.710344314575195,-10.710344314575195,-10.710344314575195,0.0
19,3800,-17.814308166503906,-17.814308166503906,-17.814308166503906,0.0
20,4000,-9.583741188049316,-9.583741188049316,-9.583741188049316,0.0
21,4200,-11.82008171081543,-11.82008171081543,-11.82008171081543,0.0
22,4400,-15.613407135009766,-15.613407135009766,-15.613407135009766,0.0
23,4600,-15.83629035949707,-15.83629035949707,-15.83629035949707,0.0
24,4800,-9.428206443786621,-9.428206443786621,-9.428206443786621,0.0
25,5000,-10.421585083007812,-10.421585083007812,-10.421585083007812,0.0
26,5200,-23.53821563720703,-23.53821563720703,-23.53821563720703,0.0
27,5400,-30.774627685546875,-30.774627685546875,-30.774627685546875,0.0
28,5600,-22.647300720214844,-22.647300720214844,-22.647300720214844,0.0
29,5800,-38.10378646850586,-38.10378646850586,-38.10378646850586,0.0
30,6000,-23.46453857421875,-23.46453857421875,-23.46453857421875,0.0
31,6200,-16.602325439453125,-16.602325439453125,-16.602325439453125,0.0
32,6400,-15.065189361572266,-15.065189361572266,-15.065189361572266,0.0
33,6600,-27.294111251831055,-27.294111251831055,-27.294111251831055,0.0
34,6800,-22.673446655273438,-22.673446655273438,-22.673446655273438,0.0
35,7000,-39.832218170166016,-39.832218170166016,-39.832218170166016,0.0
36,7200,-4.458732604980469,-4.458732604980469,-4.458732604980469,0.0
37,7400,-17.370784759521484,-17.370784759521484,-17.370784759521484,0.0
38,7600,-5.976881980895996,-5.976881980895996,-5.976881980895996,0.0
39,7800,-16.774715423583984,-16.774715423583984,-16.774715423583984,0.0
40,8000,-22.340465545654297,-22.340465545654297,-22.340465545654297,0.0
41,8200,3.0488429069519043,3.0488429069519043,3.0488429069519043,0.0
42,8400,-28.13747215270996,-28.13747215270996,-28.13747215270996,0.0
43,8600,-24.589750289916992,-24.589750289916992,-24.589750289916992,0.0
44,8800,3.2280664443969727,3.2280664443969727,3.2280664443969727,0.0
45,9000,34.563133239746094,34.563133239746094,34.563133239746094,0.0
46,9200,10.023422241210938,10.023422241210938,10.023422241210938,0.0
47,9400,-3.152334690093994,-3.152334690093994,-3.152334690093994,0.0
48,9600,8.42021369934082,8.42021369934082,8.42021369934082,0.0
49,9800,-2.3916196823120117,-2.3916196823120117,-2.3916196823120117,0.0
50,10000,-22.079578399658203,-22.079578399658203,-22.079578399658203,0.0
