epoch,step,min,max,mean,std
1,200,-1.925910472869873,0.5994912981987,-0.30022257566452026,0.4444544315338135
2,400,-0.5054553151130676,0.1581006646156311,-0.1268324851989746,0.13888050615787506
3,600,-1.1135644912719727,0.633963406085968,-0.11122478544712067,0.3087208569049835
4,800,-4.6815361976623535,2.7052478790283203,-0.16327928006649017,1.244111180305481
5,1000,-4.230792045593262,4.433208465576172,-0.13459782302379608,1.2734524011611938
6,1200,-3.981719493865967,4.535661697387695,-0.058568406850099564,1.6155728101730347
7,1400,-6.78873348236084,6.009392738342285,0.2003827542066574,2.250657558441162
8,1600,-7.850935935974121,6.362715244293213,-0.2797229290008545,2.5446388721466064
9,1800,-5.851877212524414,5.188146591186523,-0.21634164452552795,2.0812013149261475
10,2000,-6.181296348571777,5.437936782836914,0.052432507276535034,1.8680840730667114
11,2200,-5.968351364135742,5.338055610656738,-0.021030724048614502,1.9158295392990112
12,2400,-8.8314790725708,7.042426586151123,-0.10446742177009583,2.5253872871398926
13,2600,-3.2841639518737793,4.250260353088379,-0.13775673508644104,1.3930373191833496
14,2800,-5.5484700202941895,5.853059768676758,-0.12267197668552399,1.8127061128616333
15,3000,-5.631037712097168,6.523423671722412,-0.09228577464818954,2.3638956546783447
16,3200,-6.830102920532227,5.238514423370361,-0.17009173333644867,2.0299530029296875
17,3400,-4.079517364501953,4.845144271850586,0.10649368911981583,1.6713098287582397
18,3600,-4.767011642456055,5.258617401123047,0.045921441167593,1.86896550655365
19,3800,-5.124964237213135,4.898044586181641,0.10492843389511108,1.8556495904922485
20,4000,-4.920481204986572,5.006712436676025,-0.03391251713037491,2.1384706497192383
21,4200,-5.736096382141113,4.142302513122559,-0.01111447811126709,1.7273403406143188
22,4400,-5.175614356994629,4.556834697723389,-0.018301095813512802,1.7990026473999023
23,4600,-5.792508125305176,4.192249298095703,0.08067212998867035,1.8149809837341309
24,4800,-3.489576816558838,3.177804946899414,-0.004634123295545578,1.2582733631134033
25,5000,-6.132915019989014,5.32521915435791,-0.060121506452560425,2.1619184017181396
26,5200,-4.664726257324219,5.875410556793213,0.1602775752544403,1.8256598711013794
27,5400,-4.939362525939941,5.612832069396973,-0.038189589977264404,1.8975471258163452
28,5600,-5.630074501037598,5.5470099449157715,-0.20604154467582703,1.6278650760650635
29,5800,-4.421130180358887,2.8795952796936035,-0.10457445681095123,1.156622052192688
30,6000,-4.7906646728515625,4.690647125244141,0.07325770705938339,1.997894525527954
31,6200,-4.354617118835449,3.9060637950897217,-0.10596197843551636,1.5275605916976929
32,6400,-4.964313507080078,4.133880615234375,-0.1638851761817932,1.88876211643219
33,6600,-4.2097697257995605,4.158705711364746,-0.027433447539806366,1.6105855703353882
34,6800,-4.900928497314453,4.614014148712158,0.06482893973588943,1.976137399673462
35,7000,-7.591423034667969,5.89500617980957,0.06720934808254242,2.136335849761963
36,7200,-4.512474536895752,5.029881477355957,0.005796566605567932,1.4791369438171387
37,7400,-5.538790225982666,3.8467164039611816,-0.17423191666603088,1.5797758102416992
38,7600,-4.255663871765137,4.967982769012451,0.06591756641864777,1.651100993156433
39,7800,-5.238232612609863,5.3046674728393555,-0.06664887070655823,1.826311469078064
40,8000,-4.760621547698975,3.643853187561035,0.026039250195026398,1.6883630752563477
41,8200,-6.343393325805664,5.130673885345459,-0.13694731891155243,1.7156925201416016
42,8400,-4.08675479888916,3.8668158054351807,-0.14895862340927124,1.5959761142730713
43,8600,-6.240995407104492,5.39041805267334,0.03051961213350296,1.8215370178222656
44,8800,-5.354739665985107,5.335570335388184,0.04755358397960663,2.051722288131714
45,9000,-6.018454551696777,4.769619941711426,-0.2847343683242798,1.9115800857543945
46,9200,-7.801342964172363,5.395261764526367,-0.11158917099237442,2.2370171546936035
47,9400,-4.582449913024902,4.919284820556641,0.01872173324227333,1.544066309928894
48,9600,-6.305640697479248,9.881145477294922,0.24342694878578186,2.1521613597869873
49,9800,-5.793994903564453,4.562916278839111,0.037777941673994064,1.8191629648208618
50,10000,-7.671966552734375,6.929631233215332,0.12704814970493317,2.2578203678131104
