1,200,1465.2052062988282
2,400,1327.4803570556642
3,600,1068.8705084228516
4,800,741.965810546875
5,1000,472.68551040649413
6,1200,323.26734161376953
7,1400,257.0591045379639
8,1600,254.6191840362549
9,1800,291.5471575164795
10,2000,373.99841117858887
11,2200,498.57228912353514
12,2400,610.43341796875
13,2600,817.7162815856933
14,2800,985.3328318786621
15,3000,1197.8193920898439
16,3200,1382.5775674438476
17,3400,1669.5839025878906
18,3600,1950.8735299682617
19,3800,2224.6429077148437
20,4000,2379.1092037963867
21,4200,2759.5563485717776
22,4400,3009.6284774780274
23,4600,3241.9887225341795
24,4800,3789.491936645508
25,5000,4295.499083862304
26,5200,4439.7707165527345
27,5400,5238.771234741211
28,5600,5258.904065551757
29,5800,5515.107046508789
30,6000,6102.02605102539
31,6200,6620.0185266113285
32,6400,7208.821621704102
33,6600,7107.983781127929
34,6800,7636.366287841797
35,7000,8485.165305175782
36,7200,9085.772980957032
37,7400,9252.17178955078
38,7600,9905.839774169923
39,7800,11032.586849365234
40,8000,10751.524189453125
41,8200,11194.686669921875
42,8400,12198.064927978516
43,8600,12535.437648925781
44,8800,13256.082885742188
45,9000,13838.629295654297
46,9200,13984.343068847656
47,9400,14766.52938720703
48,9600,15095.055244140625
49,9800,15514.363275146485
50,10000,16498.235842285158
