1,200,54.78148808479309
2,400,20.182628803253174
3,600,12.495803565979005
4,800,20.046450221538542
5,1000,23.181036014556884
6,1200,21.298470492064954
7,1400,17.453542332053186
8,1600,10.906173608601094
9,1800,6.0344372299313545
10,2000,0.45477315127849577
11,2200,-2.8394107580184937
12,2400,-5.7490802636742595
13,2600,-8.777137660980225
14,2800,-14.234819498062134
15,3000,-16.035166350603102
16,3200,-18.70319412916899
17,3400,-21.292713127732277
18,3600,-24.194568121433257
19,3800,-26.45431479990482
20,4000,-27.87361095547676
21,4200,-32.921282613277434
22,4400,-32.98786831378937
23,4600,-35.52363291859627
24,4800,-37.936081199646
25,5000,-41.59606595039368
26,5200,-43.666685996055605
27,5400,-43.812718086242675
28,5600,-45.97460028648376
29,5800,-47.830712957382204
30,6000,-50.55231756210327
31,6200,-52.295090675354004
32,6400,-54.09332558631897
33,6600,-54.68798511505127
34,6800,-56.350139961242675
35,7000,-57.3765016746521
36,7200,-59.41318675994873
37,7400,-60.287685794830324
38,7600,-62.32769245147705
39,7800,-63.77689943313599
40,8000,-63.8822215461731
41,8200,-65.37890336036682
42,8400,-67.06581581115722
43,8600,-67.80741413116455
44,8800,-69.69649852752686
45,9000,-70.18977716445923
46,9200,-73.13665111541748
47,9400,-71.59942916870118
48,9600,-74.23143081665039
49,9800,-76.01547060012817
50,10000,-77.31977125167846
