epoch,step,min,max,mean,std
1,200,-29.15159034729004,11.42042064666748,-3.801283121109009,7.46067476272583
2,400,-40.048606872558594,18.276887893676758,-6.522103786468506,13.801032066345215
3,600,-58.396148681640625,22.340757369995117,-13.130001068115234,23.41583824157715
4,800,-80.92430114746094,32.13597106933594,-20.029415130615234,36.782196044921875
5,1000,-121.11626434326172,38.77440643310547,-32.616920471191406,53.833675384521484
6,1200,-165.089599609375,46.27466583251953,-46.85662841796875,73.63700866699219
7,1400,-220.69647216796875,51.56770324707031,-66.2474136352539,97.15006256103516
8,1600,-256.9259033203125,77.9909439086914,-72.42929077148438,119.83990478515625
9,1800,-319.9526672363281,85.2330093383789,-95.2764892578125,148.54522705078125
10,2000,-372.9635925292969,94.71205139160156,-113.744384765625,174.25559997558594
11,2200,-427.76947021484375,112.42298126220703,-131.02442932128906,203.96205139160156
12,2400,-478.6234436035156,120.758056640625,-149.27349853515625,228.6736602783203
13,2600,-550.9525146484375,125.83544158935547,-178.36024475097656,262.3358459472656
14,2800,-628.4254150390625,117.71414947509766,-212.88946533203125,292.83526611328125
15,3000,-673.8853759765625,156.18226623535156,-220.83270263671875,327.210205078125
16,3200,-769.5615234375,157.18280029296875,-260.2205810546875,368.8787841796875
17,3400,-840.5349731445312,158.89663696289062,-290.8134765625,401.3510437011719
18,3600,-965.7876586914062,165.52601623535156,-342.352783203125,458.6004638671875
19,3800,-1154.42529296875,145.91265869140625,-428.3702392578125,532.7183227539062
20,4000,-1269.140869140625,167.4463348388672,-471.83135986328125,591.6883544921875
21,4200,-1399.8642578125,157.0921630859375,-532.853515625,646.6483154296875
22,4400,-1629.503173828125,128.55291748046875,-642.3468017578125,737.871826171875
23,4600,-1868.6951904296875,152.2254180908203,-739.1573486328125,852.3864135742188
24,4800,-2097.26220703125,154.4638214111328,-838.659912109375,954.7494506835938
25,5000,-2473.408203125,151.7245330810547,-1005.7499389648438,1121.37939453125
26,5200,-2766.16943359375,145.81495666503906,-1137.290283203125,1250.20654296875
27,5400,-3214.9560546875,164.0537872314453,-1329.04052734375,1457.0274658203125
28,5600,-3666.0302734375,143.1278839111328,-1538.8023681640625,1653.672607421875
29,5800,-4065.613037109375,126.8071060180664,-1722.582275390625,1828.3116455078125
30,6000,-4623.59228515625,95.68281555175781,-1982.885009765625,2068.441650390625
31,6200,-5592.30810546875,109.13195037841797,-2409.43994140625,2508.914794921875
32,6400,-6417.55615234375,96.31520080566406,-2784.816162109375,2878.87939453125
33,6600,-7226.564453125,97.54932403564453,-3147.90625,3245.977294921875
34,6800,-8686.486328125,95.64517974853516,-3802.187255859375,3904.983642578125
35,7000,-8640.974609375,105.73572540283203,-3789.83740234375,3895.889892578125
36,7200,-10682.3583984375,100.21050262451172,-4712.314453125,4818.16796875
37,7400,-12630.5439453125,84.48272705078125,-5598.7509765625,5696.32763671875
38,7600,-13366.21484375,31.876550674438477,-5959.8974609375,6018.77783203125
39,7800,-14585.2412109375,91.24038696289062,-6504.03076171875,6607.455078125
40,8000,-17173.564453125,36.70220947265625,-7702.09130859375,7769.7001953125
41,8200,-19802.6328125,49.98698043823242,-8896.689453125,8977.5546875
42,8400,-22316.681640625,26.29974365234375,-10058.4375,10123.345703125
43,8600,-24930.59765625,35.62163543701172,-11258.416015625,11334.1572265625
44,8800,-26758.765625,66.0841064453125,-12096.2314453125,12197.69140625
45,9000,-28158.37109375,66.54283142089844,-12755.8046875,12857.1611328125
46,9200,-34342.09375,23.42210578918457,-15603.826171875,15681.2451171875
47,9400,-39334.97265625,25.040725708007812,-17904.7578125,17989.29296875
48,9600,-43906.796875,52.940345764160156,-20011.5390625,20120.64453125
49,9800,-45036.0234375,4.070730686187744,-20579.814453125,20646.513671875
50,10000,-52159.8671875,8.29952621459961,-23873.21484375,23949.25390625
