1,200,0.9900507050752639
2,400,0.9716425234079361
3,600,0.9552167966961861
4,800,0.9396730935573578
5,1000,0.9245705235004426
6,1200,0.9098853597044945
7,1400,0.8958095920085907
8,1600,0.8823138433694839
9,1800,0.8691258072853089
10,2000,0.8560790956020355
11,2200,0.8431132397055626
12,2400,0.8302015170454979
13,2600,0.8173312202095986
14,2800,0.8045702114701271
15,3000,0.7919197848439217
16,3200,0.7794016614556313
17,3400,0.7669972145557403
18,3600,0.7547754347324371
19,3800,0.7426922109723091
20,4000,0.7307313260436058
21,4200,0.7188833603262901
22,4400,0.7072338232398033
23,4600,0.6957246467471123
24,4800,0.6843783137202263
25,5000,0.6731813305616379
26,5200,0.6622419005632401
27,5400,0.6514331793785095
28,5600,0.6408241695165634
29,5800,0.6303727358579636
30,6000,0.6200789958238602
31,6200,0.6099849325418473
32,6400,0.6000631847977638
33,6600,0.5902951517701149
34,6800,0.5807273000478744
35,7000,0.5712579068541527
36,7200,0.5620702621340752
37,7400,0.5530539920926094
38,7600,0.5443550843000412
39,7800,0.5358201023936272
40,8000,0.5273940309882164
41,8200,0.5191431933641434
42,8400,0.5111189934611321
43,8600,0.5032011142373085
44,8800,0.4954532769322395
45,9000,0.48789848923683166
46,9200,0.4805725830793381
47,9400,0.47344739496707916
48,9600,0.46643835186958316
49,9800,0.45958894237875936
50,10000,0.45299530431628227
