epoch,step,min,max,mean,std
1,100,-0.8672877550125122,0.8570122718811035,0.04469236359000206,0.14784017205238342
2,200,-0.2939690351486206,0.3618851900100708,-0.018632685765624046,0.06402818113565445
3,300,-0.36434394121170044,0.3078189194202423,-0.04377611353993416,0.07335595786571503
4,400,-0.5623902678489685,0.2829883098602295,-0.032371170818805695,0.08659135550260544
5,500,-1.5400294065475464,1.1059364080429077,0.17677688598632812,0.266666978597641
6,600,-1.777658462524414,1.149868369102478,0.17807164788246155,0.30837589502334595
7,700,-0.6608402132987976,0.8132392764091492,-0.08838444203138351,0.12423980236053467
8,800,-0.9558801054954529,2.034876585006714,-0.17146609723567963,0.3048016428947449
9,900,-2.021684408187866,0.826495885848999,0.06669590622186661,0.3172009587287903
10,1000,-0.8057428002357483,2.303297281265259,0.0693519338965416,0.4404052495956421
