epoch,step,min,max,mean,std
1,100,5.166272163391113,5.166272163391113,5.166272163391113,0.0
2,200,-1.891114354133606,-1.891114354133606,-1.891114354133606,0.0
3,300,-1.9742738008499146,-1.9742738008499146,-1.9742738008499146,0.0
4,400,-0.09279865026473999,-0.09279865026473999,-0.09279865026473999,0.0
5,500,3.8414270877838135,3.8414270877838135,3.8414270877838135,0.0
6,600,4.43302583694458,4.43302583694458,4.43302583694458,0.0
7,700,-2.1821446418762207,-2.1821446418762207,-2.1821446418762207,0.0
8,800,-3.4290359020233154,-3.4290359020233154,-3.4290359020233154,0.0
9,900,2.9561026096343994,2.9561026096343994,2.9561026096343994,0.0
10,1000,-2.5953378677368164,-2.5953378677368164,-2.5953378677368164,0.0
