epoch,step,min,max,mean,std
1,100,-8862.1640625,9324.0849609375,126.74151611328125,2857.021484375
2,200,-22863.51171875,26137.751953125,-195.54507446289062,8057.39111328125
3,300,-10930.744140625,12889.73828125,561.30029296875,4760.53857421875
4,400,-12602.798828125,13091.095703125,106.57943725585938,4240.8173828125
5,500,-6171.45654296875,9633.30078125,63.34248352050781,2295.063232421875
6,600,-17100.955078125,21766.13671875,1079.71630859375,6441.4296875
7,700,-5725.90625,6470.7001953125,-30.360328674316406,1959.78955078125
8,800,-32773.3515625,30106.314453125,1232.03369140625,8714.1025390625
9,900,-13199.78125,11543.583984375,-267.29132080078125,3828.02880859375
10,1000,-32197.439453125,36231.0546875,1305.1947021484375,9584.9208984375
