epoch,step,min,max,mean,std
1,100,-1.5208944082260132,0.9471560716629028,-0.08184735476970673,0.30574631690979004
2,200,-0.9826334714889526,0.887130081653595,-0.021771926432847977,0.29503974318504333
3,300,-0.4411028325557709,0.30071187019348145,-0.009116696193814278,0.08869607746601105
4,400,-0.6184974908828735,0.4409838020801544,-0.008519567549228668,0.1642635464668274
5,500,-0.2181469053030014,0.6671460270881653,0.06193802133202553,0.1467280238866806
6,600,-0.39586248993873596,1.1522314548492432,0.11638101935386658,0.28407731652259827
7,700,-0.29651424288749695,0.4304896593093872,0.03377613425254822,0.09124665707349777
8,800,-1.4481672048568726,0.9650548696517944,-0.08660513162612915,0.4302451014518738
9,900,-1.1430429220199585,0.3774331212043762,-0.12425790727138519,0.274099737405777
10,1000,-1.0927315950393677,1.8805443048477173,0.11918114125728607,0.44849497079849243
