epoch,step,min,max,mean,std
1,100,-0.012324320152401924,0.00053556909551844,-0.0042751627042889595,0.0032493823673576117
2,200,-0.0009858028497546911,0.0004593261401169002,-0.00025724380975589156,0.0002490323968231678
3,300,-0.0004505386750679463,0.0006440441939048469,2.8990882128709927e-05,0.00017170853971038014
4,400,-0.0012232335284352303,0.0007192673510871828,5.3032472351333126e-05,0.00032987858867272735
5,500,-0.0016315799439325929,0.0006361200357787311,-6.56860283925198e-05,0.0003239259240217507
6,600,-0.0005788833950646222,0.0009391610510647297,-4.171535692876205e-05,0.0002098318509524688
7,700,-0.0024130798410624266,0.0013335281983017921,0.00017875214689411223,0.0006587749230675399
8,800,-0.0025227621663361788,0.002031953539699316,-0.0001011449348879978,0.00043491594260558486
9,900,-0.0013699489645659924,0.0018599559552967548,3.794303847826086e-05,0.0003910274535883218
10,1000,-0.0013808950316160917,0.003158252453431487,0.0002565564645919949,0.0007291097426787019
