epoch,step,min,max,mean,std
1,200,-13.277725219726562,0.09613528847694397,-7.3981733322143555,1.9863890409469604
2,400,-6.3597517013549805,0.3130543828010559,-3.980557680130005,1.0206000804901123
3,600,-8.170929908752441,1.1749911308288574,-4.560885429382324,1.33515202999115
4,800,-8.346755981445312,4.268285274505615,-3.699772596359253,1.473859429359436
5,1000,-14.898205757141113,19.998153686523438,-6.868557929992676,3.1103570461273193
6,1200,-10.214055061340332,2.9341604709625244,-0.06907965242862701,1.1197551488876343
7,1400,-6.921924114227295,7.078973770141602,0.5398435592651367,1.4574226140975952
8,1600,-8.399364471435547,4.8120951652526855,-2.3141555786132812,1.6270502805709839
9,1800,-14.861851692199707,12.696579933166504,-0.6943110227584839,3.333704710006714
10,2000,-26.607585906982422,24.81717872619629,8.422042846679688,5.9265828132629395
11,2200,-39.082847595214844,14.037592887878418,-8.673002243041992,7.75508975982666
12,2400,-29.22691535949707,17.468111038208008,-8.236654281616211,5.866269588470459
13,2600,-17.749561309814453,34.964820861816406,10.07919692993164,7.157548904418945
14,2800,-45.37517547607422,23.508676528930664,3.7244362831115723,7.173336029052734
15,3000,-104.07573699951172,71.09151458740234,28.389507293701172,17.215526580810547
16,3200,-62.69670486450195,64.50166320800781,14.008296966552734,11.930174827575684
17,3400,-37.71305847167969,98.37825012207031,-7.346518039703369,11.600215911865234
18,3600,-38.25322723388672,87.39987182617188,16.355525970458984,17.917577743530273
19,3800,-46.75935745239258,69.26351928710938,7.439299583435059,14.913829803466797
20,4000,-127.6606674194336,58.68592834472656,19.73102378845215,16.152313232421875
21,4200,-88.14456176757812,45.86014938354492,-16.898700714111328,13.826444625854492
22,4400,-95.57836151123047,54.68070983886719,6.978630065917969,19.533714294433594
23,4600,-205.96926879882812,130.080810546875,30.716625213623047,34.2005729675293
24,4800,-184.24649047851562,56.06300354003906,-50.83898162841797,37.36709213256836
25,5000,-170.4098358154297,177.29827880859375,-57.29939270019531,33.01469421386719
26,5200,-234.7347869873047,132.9334716796875,32.076698303222656,43.43562698364258
27,5400,-270.1492004394531,295.1097412109375,92.1644515991211,66.52255249023438
28,5600,-176.06185913085938,150.22564697265625,38.74188232421875,38.598838806152344
29,5800,-208.51649475097656,302.3694763183594,-77.28053283691406,47.18061447143555
30,6000,-327.8568115234375,304.0797119140625,97.96732330322266,67.26295471191406
31,6200,-213.38162231445312,244.3882293701172,-71.95415496826172,50.86833572387695
32,6400,-257.9744873046875,77.65809631347656,-50.765357971191406,40.6961669921875
33,6600,-231.45591735839844,143.7613067626953,30.147632598876953,42.431060791015625
34,6800,-278.1751403808594,298.4960021972656,-50.90570068359375,45.904972076416016
35,7000,-269.0805358886719,424.4891357421875,-69.29714965820312,64.8321304321289
36,7200,-267.3232421875,371.9718017578125,-85.86328125,62.90614700317383
37,7400,-420.53253173828125,305.2541809082031,75.2109146118164,61.62044906616211
38,7600,-169.4557647705078,417.72515869140625,47.384613037109375,70.84373474121094
39,7800,-148.68431091308594,456.8926086425781,23.711956024169922,52.68643569946289
40,8000,-334.90313720703125,122.6478271484375,-31.921419143676758,72.21520233154297
41,8200,-248.3198699951172,222.961181640625,28.821197509765625,68.41129302978516
42,8400,-619.9005126953125,421.1632995605469,111.12517547607422,120.11400604248047
43,8600,-133.40069580078125,147.92129516601562,8.649407386779785,39.25685119628906
44,8800,-853.4255981445312,294.66510009765625,88.21818542480469,95.64521789550781
45,9000,-1007.8161010742188,988.2088623046875,265.538818359375,178.24807739257812
46,9200,-763.4739379882812,1178.4681396484375,-265.1416320800781,186.1534423828125
47,9400,-494.84368896484375,507.9797668457031,117.70414733886719,118.26437377929688
48,9600,-410.5245361328125,109.55211639404297,-45.42863464355469,94.33194732666016
49,9800,-137.25912475585938,572.6265258789062,185.94851684570312,122.454345703125
50,10000,-346.46337890625,525.149658203125,-39.416595458984375,92.7376937866211
