epoch,step,min,max,mean,std
1,200,-28.908037185668945,32.1790657043457,-3.386324167251587,8.233968734741211
2,400,-13.559500694274902,16.182008743286133,-1.500341773033142,4.235954284667969
3,600,-13.486836433410645,17.68500328063965,-1.5121002197265625,4.00780725479126
4,800,-12.813806533813477,15.241817474365234,-0.8427525162696838,3.3973684310913086
5,1000,-22.48223304748535,20.68958282470703,-1.1440796852111816,4.390031337738037
6,1200,-23.512042999267578,26.435810089111328,-0.3105451464653015,4.011087894439697
7,1400,-58.137882232666016,45.85047149658203,0.8954692482948303,6.725553035736084
8,1600,-62.372093200683594,38.81574249267578,1.4084725379943848,6.972692489624023
9,1800,-40.04693603515625,42.971893310546875,-1.5340524911880493,7.869659900665283
10,2000,-103.29875183105469,98.58721923828125,3.9721155166625977,14.951178550720215
11,2200,-186.20738220214844,166.65093994140625,6.365723133087158,29.007909774780273
12,2400,-150.1525115966797,133.41085815429688,6.169301509857178,25.084491729736328
13,2600,-151.0595703125,146.65292358398438,-0.8495481610298157,18.30338478088379
14,2800,-202.5710906982422,229.18099975585938,-6.459740161895752,20.679763793945312
15,3000,-200.36270141601562,203.40277099609375,0.44470465183258057,25.17015838623047
16,3200,-242.2000732421875,289.066650390625,-15.547801971435547,45.378448486328125
17,3400,-294.8619384765625,232.7819366455078,-0.11930020898580551,37.8039665222168
18,3600,-273.21002197265625,314.4174499511719,-1.9602266550064087,36.48604965209961
19,3800,-263.3054504394531,338.2962951660156,-12.753032684326172,41.73079299926758
20,4000,-342.141357421875,452.42315673828125,-1.2635266780853271,44.47175598144531
21,4200,-835.6094360351562,496.6762390136719,27.61945343017578,76.08128356933594
22,4400,-335.1143493652344,307.3379821777344,-7.339201927185059,34.98764419555664
23,4600,-303.39154052734375,233.29795837402344,-14.126140594482422,38.584571838378906
24,4800,-535.7194213867188,576.2162475585938,-6.418114185333252,51.73750305175781
25,5000,-1156.88037109375,1038.807861328125,58.48213577270508,152.91677856445312
26,5200,-295.2091369628906,415.3705139160156,-7.789601802825928,39.02434539794922
27,5400,-403.9240417480469,381.4327392578125,-1.020770788192749,49.76077651977539
28,5600,-798.2239379882812,769.6578979492188,30.572731018066406,115.65029907226562
29,5800,-496.3601989746094,387.6326904296875,-5.237407207489014,51.220848083496094
30,6000,-635.848388671875,965.2534790039062,-20.52935028076172,80.50605010986328
31,6200,-667.62060546875,985.810302734375,-1.68776535987854,101.26680755615234
32,6400,-1364.237060546875,1262.5848388671875,38.937313079833984,114.68598937988281
33,6600,-1276.8350830078125,1154.8751220703125,-53.44786071777344,175.9525146484375
34,6800,-819.7757568359375,843.2660522460938,-29.141279220581055,132.7401580810547
35,7000,-1543.9500732421875,1332.6082763671875,38.10362243652344,179.97804260253906
36,7200,-1152.1807861328125,1518.2027587890625,-7.341774940490723,100.65628051757812
37,7400,-1691.896728515625,1308.11279296875,64.35685729980469,205.2008056640625
38,7600,-2424.220947265625,3025.310546875,79.3901138305664,263.0137939453125
39,7800,-1099.154541015625,813.9904174804688,15.87416934967041,95.6490249633789
40,8000,-600.517333984375,789.222900390625,-33.03349685668945,104.33614349365234
41,8200,-1041.6123046875,1089.9151611328125,-22.079267501831055,101.04878997802734
42,8400,-629.4720458984375,822.0574951171875,-29.299455642700195,95.59210205078125
43,8600,-1088.6868896484375,1162.08349609375,33.96637725830078,130.60311889648438
44,8800,-1449.25439453125,1080.3056640625,-9.386910438537598,134.38710021972656
45,9000,-872.7114868164062,952.806396484375,-43.32958221435547,112.44196319580078
46,9200,-1859.4483642578125,1402.5860595703125,17.52407455444336,161.52145385742188
47,9400,-930.1040649414062,1292.581298828125,-37.0767707824707,119.23351287841797
48,9600,-1271.8602294921875,1330.0201416015625,-56.76158142089844,180.6383056640625
49,9800,-1395.0322265625,2090.171630859375,0.4510596990585327,193.2122039794922
50,10000,-1271.9315185546875,986.2156982421875,-13.63808536529541,126.16848754882812
