1,200,-24.378500556945802
2,400,-98.25957857131958
3,600,-185.18243606567384
4,800,-279.49129501342776
5,1000,-383.44841201782225
6,1200,-493.80524032592774
7,1400,-606.0670373535156
8,1600,-720.8964895629883
9,1800,-832.2580630493164
10,2000,-941.9099057006836
11,2200,-1049.6008319091798
12,2400,-1153.7618841552735
13,2600,-1256.9710473632813
14,2800,-1356.3133911132813
15,3000,-1455.9456170654296
16,3200,-1555.2186608886718
17,3400,-1646.5932080078126
18,3600,-1741.181387939453
19,3800,-1840.7880981445312
20,4000,-1928.6125219726562
21,4200,-2020.162568359375
22,4400,-2114.352967529297
23,4600,-2201.165391845703
24,4800,-2294.1863562011717
25,5000,-2380.2331872558593
26,5200,-2463.512086181641
27,5400,-2552.500478515625
28,5600,-2640.04796875
29,5800,-2718.3056115722657
30,6000,-2800.3906884765624
31,6200,-2881.21439453125
32,6400,-2955.5593786621093
33,6600,-3038.5039379882815
34,6800,-3110.156348876953
35,7000,-3182.8835021972654
36,7200,-3256.9898046875
37,7400,-3332.2760876464845
38,7600,-3402.695731201172
39,7800,-3470.9038037109376
40,8000,-3538.1279833984377
41,8200,-3607.389499511719
42,8400,-3667.7547497558594
43,8600,-3730.920673828125
44,8800,-3792.57865234375
45,9000,-3854.795770263672
46,9200,-3912.876739501953
47,9400,-3965.211540527344
48,9600,-4024.001571044922
49,9800,-4074.766593017578
50,10000,-4124.416215820313
