epoch,step,min,max,mean,std
1,200,-0.0012210352579131722,0.0008656239951960742,-6.119940371718258e-05,0.0001701842265902087
2,400,-0.0005255988799035549,0.0005426433053798974,-1.5260167856467888e-05,8.88090071384795e-05
3,600,-0.0006347220623865724,0.0005821401136927307,-1.2904040431749308e-06,8.289749530376866e-05
4,800,-0.0006368497270159423,0.0006039044819772243,-3.398691319489444e-07,8.414924377575517e-05
5,1000,-0.0006236358894966543,0.0005981311551295221,8.015611456357874e-06,8.867657743394375e-05
6,1200,-0.0007761754677630961,0.0006943143089301884,-2.7026776479033288e-06,8.609182987129316e-05
7,1400,-0.0005873111076653004,0.0005258810706436634,-6.879044576635351e-06,8.615676779299974e-05
8,1600,-0.000557338644284755,0.0005604264442808926,-2.540669811423868e-06,8.785116369836032e-05
9,1800,-0.0007269316702149808,0.00054788903798908,-1.0222073797194753e-05,0.00010003351781051606
10,2000,-0.0004278678388800472,0.0004478084738366306,-2.207172883572639e-06,7.43106720619835e-05
11,2200,-0.0004502729861997068,0.0005198231083340943,4.267946678737644e-06,8.061315020313486e-05
12,2400,-0.0005951585480943322,0.000505786738358438,5.596095434157178e-06,8.432083996012807e-05
13,2600,-0.0006274943007156253,0.0009036794654093683,4.295619874028489e-06,9.509548544883728e-05
14,2800,-0.0005706220399588346,0.0004764133191201836,5.227820111031178e-06,8.21918438305147e-05
15,3000,-0.0005943670985288918,0.0007311849039979279,-6.240436960069928e-06,9.113666601479053e-05
16,3200,-0.0004664564039558172,0.0006564292125403881,-2.085696905851364e-06,8.647498907521367e-05
17,3400,-0.0009162456844933331,0.0007893512956798077,-4.518500134054193e-07,8.957173122325912e-05
18,3600,-0.0006952636176720262,0.0008806792320683599,-5.518434591067489e-06,9.745096758706495e-05
19,3800,-0.0005213796976022422,0.0006722676916979253,-3.564322696547606e-06,9.529496310278773e-05
20,4000,-0.0006005511386319995,0.0005293760914355516,-1.9709259504452348e-06,9.34767522267066e-05
21,4200,-0.0005352962762117386,0.0006009448552504182,-3.07798700305284e-06,9.145851072389632e-05
22,4400,-0.0005715579027310014,0.0005369567661546171,5.178159881324973e-06,9.362216951558366e-05
23,4600,-0.0006285283016040921,0.000645847583655268,8.283074748760555e-06,8.478113886667415e-05
24,4800,-0.0006469367654062808,0.0007456357125192881,-9.579232937539928e-06,0.00010214748181169853
25,5000,-0.0006368555477820337,0.0006131790578365326,-8.390145467274124e-07,8.770113345235586e-05
26,5200,-0.00047000491758808494,0.0004980447120033205,-1.5782441096234834e-06,7.611521141370758e-05
27,5400,-0.0004806522629223764,0.0005426050047390163,3.405116103749606e-06,8.826908015180379e-05
28,5600,-0.0007090820581652224,0.0007917853654362261,-3.012096385646146e-07,9.51192996581085e-05
29,5800,-0.0007500364445149899,0.0006547796074301004,-4.057761543663219e-06,0.0001323790493188426
30,6000,-0.0005377793568186462,0.0006280922098085284,5.66858716410934e-06,8.956754754763097e-05
31,6200,-0.0006978914025239646,0.0006883252644911408,1.118643240261008e-06,0.00010816182475537062
32,6400,-0.00047303916653618217,0.0005267956876195967,4.540681402431801e-06,8.868018630892038e-05
33,6600,-0.0005461031687445939,0.0007562082610093057,5.678142315446166e-06,9.27536457311362e-05
34,6800,-0.000817769265267998,0.0005806377739645541,6.645812845818e-06,0.00011008556612068787
35,7000,-0.0006256710621528327,0.0006072617252357304,7.58410760681727e-06,9.04201515368186e-05
36,7200,-0.0005753155564889312,0.0008253783453255892,2.4419273358944338e-06,0.00010044317605206743
37,7400,-0.00055574910948053,0.0007300953730009496,-3.590195774449967e-06,9.790198237169534e-05
38,7600,-0.0005818295758217573,0.000584048277232796,4.090034053660929e-07,0.00010575597843853757
39,7800,-0.0007394978892989457,0.0007035115268081427,4.8677698032406624e-06,0.00010730110807344317
40,8000,-0.0005818615318275988,0.0006160014891065657,-7.420796919177519e-07,9.269217116525397e-05
41,8200,-0.0008936772937886417,0.0006828699260950089,9.523153039481258e-07,0.00010820651368703693
42,8400,-0.0008552927756682038,0.000796541862655431,1.788653435141896e-06,0.00011577909026527777
43,8600,-0.0006701933452859521,0.000714989670086652,5.591631634160876e-06,0.00011087561870226637
44,8800,-0.0007428362732753158,0.0007503157248720527,-4.626479949365603e-06,0.0001222961873281747
45,9000,-0.0006328904419206083,0.0006930532981641591,-1.4009845017426414e-06,0.0001038825066643767
46,9200,-0.0005847947322763503,0.000750088132917881,1.1777035524573876e-06,0.00010413676500320435
47,9400,-0.0005625943886116147,0.0005355076282285154,-3.4202685128548183e-06,9.853603842202574e-05
48,9600,-0.0005892004119232297,0.000674255657941103,2.7715880150935845e-06,0.00010319151624571532
49,9800,-0.0006599514163099229,0.0007016454474069178,-3.205984739906853e-06,0.0001092627426260151
50,10000,-0.0009247204870916903,0.0007309181964956224,-1.0466041203471832e-05,0.0001269816275453195
