epoch,step,min,max,mean,std
1,100,-0.10418962687253952,0.11982166767120361,-0.00790335237979889,0.03165493905544281
2,200,-1.002328872680664,1.4992940425872803,-0.009368625469505787,0.2985784709453583
3,300,-4.513545036315918,5.2760467529296875,0.23788103461265564,1.806437373161316
4,400,-12.369538307189941,9.428633689880371,0.06931278854608536,2.6166694164276123
5,500,-10.848633766174316,9.422642707824707,0.1946035921573639,2.9430785179138184
6,600,-4.683779239654541,8.632905006408691,0.4981701970100403,2.0941977500915527
7,700,-10.026582717895508,5.855578899383545,-0.5386460423469543,2.4337167739868164
8,800,-9.06502914428711,7.313039779663086,-0.28594887256622314,2.181339979171753
9,900,-6.105876922607422,7.410857200622559,0.15707606077194214,2.0483038425445557
10,1000,-9.945812225341797,7.7932353019714355,-0.2359897792339325,2.2613933086395264
