epoch,step,min,max,mean,std
1,100,-0.0010086670517921448,0.0005776671459898353,-2.506297460058704e-05,9.073793626157567e-05
2,200,-0.013987974263727665,0.009216610342264175,-0.0006426190957427025,0.002070961520075798
3,300,-0.14182960987091064,0.08118041604757309,-0.0066724480129778385,0.02360868640244007
4,400,-0.27675825357437134,0.14061003923416138,-0.003272576257586479,0.0404672846198082
5,500,-0.16734367609024048,0.40369880199432373,0.013591710478067398,0.06810545176267624
6,600,-0.6455517411231995,0.29929348826408386,-0.018813466653227806,0.11036216467618942
7,700,-0.40101268887519836,0.6221821308135986,0.008534244261682034,0.11790814250707626
8,800,-0.5294143557548523,0.8050999641418457,0.0032307757064700127,0.1453392058610916
9,900,-0.7170770764350891,0.436662882566452,-0.0009071318199858069,0.1047700047492981
10,1000,-0.23323164880275726,0.45889341831207275,0.009969990700483322,0.09509559720754623
