epoch,step,min,max,mean,std
1,100,-1.6564029455184937,1.2296761274337769,-0.3545836806297302,0.39969104528427124
2,200,-1.8022613525390625,1.618762731552124,0.09911225736141205,0.3383825719356537
3,300,-1.238740086555481,3.306945562362671,-0.003499462269246578,0.7537367343902588
4,400,-5.364715576171875,2.623680830001831,0.2107231169939041,1.1536476612091064
5,500,-2.4607388973236084,5.5425944328308105,-0.37714213132858276,1.5305055379867554
6,600,-8.702240943908691,7.855242729187012,1.0122253894805908,2.531400680541992
7,700,-6.6033501625061035,12.16630744934082,-0.3684317469596863,2.4188058376312256
8,800,-16.056270599365234,14.79118824005127,1.6918468475341797,5.372309684753418
9,900,-11.04308032989502,20.51761245727539,-0.8360916972160339,3.2280638217926025
10,1000,-16.020124435424805,13.72732162475586,1.9449712038040161,4.1327385902404785
