epoch,step,min,max,mean,std
1,200,-1.069836974143982,0.08484148979187012,-0.3688634932041168,0.3824198246002197
2,400,-0.4821057617664337,0.19382865726947784,-0.13303446769714355,0.20560099184513092
3,600,-0.5860995650291443,0.4233509600162506,-0.08038965612649918,0.30266013741493225
4,800,-0.492342472076416,0.3250448703765869,-0.04596802592277527,0.24365688860416412
5,1000,-0.45525839924812317,0.4019346535205841,-0.011689913459122181,0.24721069633960724
6,1200,-0.5576659440994263,0.4602057635784149,-0.0033528348430991173,0.3044876456260681
7,1400,-0.24958392977714539,0.20941570401191711,-0.026553137227892876,0.11069238185882568
8,1600,-0.5408210754394531,0.4436277151107788,-0.0035972902551293373,0.30059847235679626
9,1800,-0.47159314155578613,0.4616844058036804,0.027970638126134872,0.3003097176551819
10,2000,-1.692199945449829,1.2715731859207153,-0.23714208602905273,1.0010111331939697
11,2200,-1.8019373416900635,1.884385347366333,0.17926044762134552,1.2549189329147339
12,2400,-1.6474956274032593,1.8467833995819092,0.2039361447095871,1.2043565511703491
13,2600,-0.8133846521377563,0.4697120189666748,-0.08933046460151672,0.3827888071537018
14,2800,-1.045461654663086,0.7267136573791504,-0.17031612992286682,0.630372166633606
15,3000,-0.470344603061676,0.5106545686721802,0.003532489761710167,0.29249054193496704
16,3200,-0.49075567722320557,0.049344971776008606,-0.1537712812423706,0.20483800768852234
17,3400,-1.1828216314315796,1.1547751426696777,0.053562939167022705,0.7931389212608337
18,3600,-0.899932861328125,0.9674873352050781,0.07880468666553497,0.6508744359016418
19,3800,-1.8030319213867188,1.1472671031951904,-0.318939208984375,1.0784388780593872
20,4000,-2.7236149311065674,1.8480963706970215,-0.4460366666316986,1.668005347251892
21,4200,-0.2877795398235321,0.06668853759765625,-0.10546360909938812,0.059911131858825684
22,4400,-2.9866421222686768,1.9510986804962158,-0.5286505222320557,1.8397281169891357
23,4600,-1.5501887798309326,1.8795697689056396,0.2085307538509369,1.2312160730361938
24,4800,-1.4502172470092773,0.7399787902832031,-0.29815492033958435,0.8134149312973022
25,5000,-0.7221314907073975,0.07896430790424347,-0.22681330144405365,0.30622047185897827
26,5200,-2.312622547149658,2.6788792610168457,0.27073559165000916,1.8119604587554932
27,5400,-1.473733901977539,0.4427037239074707,-0.40634191036224365,0.7429214715957642
28,5600,-0.7103961706161499,0.7038500905036926,0.008602401241660118,0.47964543104171753
29,5800,-0.7204327583312988,0.8809970617294312,0.08430900424718857,0.5720959901809692
30,6000,-7.407115936279297,4.681501388549805,-1.4275362491607666,4.693338394165039
31,6200,-1.0393272638320923,1.3779356479644775,0.12849228084087372,0.8369203805923462
32,6400,-2.961587905883789,3.505218744277954,0.42310088872909546,2.4540657997131348
33,6600,-6.292342662811279,8.792993545532227,1.4690786600112915,5.859873294830322
34,6800,-0.539456307888031,2.151421070098877,0.5747217535972595,1.003633975982666
35,7000,-0.9491122961044312,0.0,-0.3094440698623657,0.33985042572021484
36,7200,-2.3875863552093506,1.1885906457901,-0.4992944598197937,1.3635648488998413
37,7400,-4.498501300811768,2.6683030128479004,-0.9236607551574707,2.844639301300049
38,7600,-1.8984053134918213,1.638066291809082,-0.05740022659301758,1.2425504922866821
39,7800,-2.1284303665161133,1.0222641229629517,-0.4249838590621948,1.1757944822311401
40,8000,-7.314281463623047,10.455111503601074,1.720204472541809,6.950008869171143
41,8200,-1.0421977043151855,1.210209608078003,0.005975637584924698,0.7310372591018677
42,8400,-1.800331711769104,2.3468196392059326,0.2928354740142822,1.5762348175048828
43,8600,-3.6076676845550537,4.778048992156982,0.6033146381378174,3.1843626499176025
44,8800,-0.5105592012405396,0.0,-0.21124525368213654,0.06901881843805313
45,9000,-2.3410463333129883,0.9685298204421997,-0.6055818796157837,1.3487879037857056
46,9200,-2.5425219535827637,3.8059186935424805,0.5244548320770264,2.3688206672668457
47,9400,-4.346953392028809,5.970243453979492,0.8495111465454102,4.004456996917725
48,9600,-4.844799518585205,7.170459270477295,1.2081128358840942,4.76114559173584
49,9800,-1.8411935567855835,0.6765233874320984,-0.47163623571395874,1.0005872249603271
50,10000,-9.019015312194824,4.7730560302734375,-1.9818520545959473,5.58144998550415
