epoch,step,min,max,mean,std
1,200,-0.04381664842367172,0.04568927735090256,0.011983910575509071,0.014268497005105019
2,400,-0.042104147374629974,0.0905958041548729,0.0057029579766094685,0.01791975647211075
3,600,-0.14441366493701935,0.030243631452322006,-0.04793284833431244,0.02324165590107441
4,800,-0.6515268087387085,0.15690618753433228,-0.16876910626888275,0.09683685004711151
5,1000,-0.2448188066482544,0.1976812183856964,-0.04180026054382324,0.04180723428726196
6,1200,-0.24238058924674988,0.15588384866714478,0.01244654506444931,0.04439249262213707
7,1400,-0.31622105836868286,0.4175380766391754,0.007641106378287077,0.06042596325278282
8,1600,-0.3521187901496887,0.6115351915359497,0.10403671860694885,0.11501624435186386
9,1800,-0.21168704330921173,0.6846771240234375,0.0906878411769867,0.10482539981603622
10,2000,-0.8379730582237244,1.6450635194778442,0.2810229957103729,0.27672964334487915
11,2200,-0.17721056938171387,0.5707616209983826,0.0531819686293602,0.08323310315608978
12,2400,-3.110344886779785,1.4416100978851318,-0.589929461479187,0.5958359837532043
13,2600,-0.9030773639678955,3.638866662979126,0.5829029083251953,0.5944864749908447
14,2800,-2.512610912322998,5.128697395324707,0.846001386642456,0.8969372510910034
15,3000,-1.63654363155365,2.872750759124756,0.4780300259590149,0.5156874060630798
16,3200,-2.880298137664795,2.5476577281951904,0.052351213991642,0.43561220169067383
17,3400,-2.974017858505249,4.620590686798096,0.48028936982154846,0.6985754370689392
18,3600,-11.131599426269531,7.090166091918945,-2.4973161220550537,2.4532878398895264
19,3800,-5.039916038513184,9.016218185424805,1.5949280261993408,1.7283891439437866
20,4000,-2.7357254028320312,3.5719470977783203,0.5113487243652344,0.7281945943832397
21,4200,-1.7093944549560547,0.49344199895858765,-0.20560041069984436,0.2862143814563751
22,4400,-10.618131637573242,4.261056900024414,-1.245551586151123,1.5337729454040527
23,4600,-2.0486490726470947,4.291451454162598,0.5909785032272339,0.8692261576652527
24,4800,-4.235106468200684,4.940432548522949,0.2888146638870239,1.0228742361068726
25,5000,-5.221243858337402,5.183773517608643,0.019513288512825966,0.913862943649292
26,5200,-5.071065902709961,10.34445571899414,1.8199875354766846,1.9785410165786743
27,5400,-2.6421589851379395,4.514070987701416,0.13660672307014465,0.7492793798446655
28,5600,-11.628520965576172,22.3585262298584,4.322484970092773,4.6645073890686035
29,5800,-12.237480163574219,4.205071926116943,-1.549795150756836,2.034775495529175
30,6000,-11.522204399108887,20.421972274780273,2.565622329711914,3.993683338165283
31,6200,-21.704431533813477,34.39910888671875,5.5351362228393555,6.220009803771973
32,6400,-22.496902465820312,18.83572769165039,-4.207368850708008,4.7149481773376465
33,6600,-14.063577651977539,4.463582992553711,-2.0421671867370605,2.4958972930908203
34,6800,-26.662174224853516,13.982730865478516,-3.3791091442108154,4.44235897064209
35,7000,-9.170392990112305,9.483817100524902,-0.3243585228919983,1.9479851722717285
36,7200,-25.62731170654297,7.102462291717529,-3.0606765747070312,4.089038372039795
37,7400,-8.438114166259766,19.06194496154785,2.236959457397461,3.4707860946655273
38,7600,-29.521778106689453,60.138092041015625,10.492481231689453,12.873886108398438
39,7800,-37.70462417602539,16.36818504333496,-6.325113296508789,7.144747257232666
40,8000,-18.2637939453125,14.96524429321289,1.4929964542388916,2.8246207237243652
41,8200,-27.345497131347656,45.1811637878418,8.775981903076172,10.033781051635742
42,8400,-43.69647216796875,14.23966121673584,-5.742559909820557,7.650880813598633
43,8600,-22.585689544677734,12.683210372924805,-1.8485488891601562,4.110837459564209
44,8800,-31.43968963623047,15.43858528137207,-5.2600555419921875,6.255529880523682
45,9000,-36.93878173828125,42.90108108520508,3.549905776977539,8.571195602416992
46,9200,-18.68000602722168,24.805511474609375,4.062406539916992,5.747651100158691
47,9400,-119.45152282714844,70.70830535888672,-22.972309112548828,27.424222946166992
48,9600,-18.17331314086914,13.523307800292969,-1.5828020572662354,4.34149694442749
49,9800,-49.114871978759766,11.434901237487793,-3.6134915351867676,6.604293346405029
50,10000,-71.04301452636719,123.85231018066406,16.21182632446289,22.78200340270996
