epoch,step,min,max,mean,std
1,100,-4.091959476470947,0.23036514222621918,-1.4074797630310059,1.495361089706421
2,200,-4.1743974685668945,1.068483591079712,-1.278559684753418,1.9045320749282837
3,300,-0.09519197046756744,1.9291255474090576,0.7771437168121338,0.510457456111908
4,400,-0.752816379070282,1.6254314184188843,0.7012659311294556,0.549050509929657
5,500,-12.861443519592285,0.9320306777954102,-4.467745780944824,5.2027740478515625
6,600,-6.750962257385254,0.3493504524230957,-2.385483980178833,2.7367026805877686
7,700,-2.170213460922241,2.4266464710235596,0.6873195171356201,1.1371746063232422
8,800,-1.4001929759979248,3.369844675064087,1.158048391342163,1.4742379188537598
9,900,-0.2369774580001831,42.236751556396484,15.655616760253906,15.929746627807617
10,1000,-0.41270214319229126,5.2304487228393555,2.047494649887085,1.8549041748046875
